Student_ID,Age,Gender,University_Year,Major,Attendance_Percentage,Study_Hours_Per_Week,CGPA,Academic_Performance,Programming_Skill
ST046272,18,Male,Sophomore,Computer Science,86,23,3.12,Average,6
ST046273,21,Male,Freshman,Information Technology,97,32,3.74,Excellent,6
ST046274,21,Female,Senior,Information Technology,89,33,3.58,Good,7
ST046275,22,Female,Freshman,Information Technology,93,23,3.58,Good,7
ST046276,21,Female,Senior,Electrical Engineering,87,23,3.37,Good,4
ST046277,19,Male,Senior,Software Engineering,69,27,3.31,Good,7
ST046278,20,Male,Senior,Software Engineering,78,16,3.1,Average,8
ST046279,22,Female,Senior,Cybersecurity,65,24,2.56,Poor,7
ST046280,23,Male,Sophomore,Information Technology,74,30,3.01,Average,7
ST046281,20,Female,Freshman,Computer Science,77,26,3.13,Average,7
ST046282,21,Female,Junior,Software Engineering,90,23,3.51,Good,10
ST046283,23,Female,Sophomore,Computer Science,83,30,3.26,Good,8
ST046284,21,Male,Freshman,Cybersecurity,78,21,2.77,Average,7
ST046285,18,Male,Junior,Computer Science,68,20,2.97,Average,7
ST046286,20,Female,Senior,Software Engineering,75,25,2.98,Average,7
ST046287,20,Female,Freshman,Computer Science,81,25,3.07,Average,7
ST046288,21,Male,Freshman,Cybersecurity,52,29,2.64,Average,6
ST046289,20,Female,Senior,Computer Science,84,18,3.09,Average,8
ST046290,20,Male,Sophomore,Electrical Engineering,90,16,3.17,Average,4
ST046291,21,Male,Junior,Computer Science,87,15,3.03,Average,8
ST046292,20,Male,Freshman,Artificial Intelligence,83,11,3.15,Average,7
ST046293,19,Female,Senior,Electrical Engineering,89,12,3.03,Average,4
ST046294,22,Female,Senior,Information Technology,72,27,3.19,Average,6
ST046295,18,Female,Junior,Computer Science,75,30,3.4,Good,7
ST046296,24,Female,Freshman,Artificial Intelligence,99,26,3.44,Good,10
ST046297,23,Female,Sophomore,Data Science,80,16,3.04,Average,8
ST046298,22,Male,Freshman,Computer Science,88,20,3.11,Average,7
ST046299,22,Male,Junior,Information Technology,82,34,3.45,Good,7
ST046300,21,Male,Senior,Data Science,86,18,3.22,Good,8
ST046301,19,Female,Freshman,Data Science,78,22,2.93,Average,7
ST046302,21,Female,Senior,Business Analytics,67,33,3.28,Good,6
ST046303,22,Female,Junior,Computer Science,95,21,3.41,Good,7
ST046304,23,Male,Sophomore,Software Engineering,66,26,2.89,Average,8
ST046305,18,Female,Senior,Computer Science,72,20,2.56,Poor,7
ST046306,21,Female,Senior,Computer Science,69,14,2.65,Average,7
ST046307,22,Female,Junior,Software Engineering,71,23,2.94,Average,6
ST046308,18,Male,Sophomore,Electrical Engineering,81,24,2.85,Average,4
ST046309,24,Other,Senior,Software Engineering,91,26,3.55,Good,10
ST046310,23,Female,Freshman,Information Technology,82,16,3.1,Average,6
ST046311,22,Female,Sophomore,Information Technology,78,32,3.43,Good,6
ST046312,22,Male,Junior,Information Technology,72,33,2.87,Average,6
ST046313,19,Female,Sophomore,Data Science,83,19,3.12,Average,7
ST046314,22,Female,Freshman,Business Analytics,90,22,3.48,Good,5
ST046315,20,Female,Sophomore,Electrical Engineering,79,29,3.3,Good,5
ST046316,22,Male,Senior,Electrical Engineering,95,27,3.32,Good,5
ST046317,22,Male,Sophomore,Software Engineering,62,30,2.94,Average,9
ST046318,24,Male,Senior,Data Science,99,13,3.29,Good,7
ST046319,25,Female,Sophomore,Cybersecurity,99,5,2.99,Average,8
ST046320,18,Female,Sophomore,Artificial Intelligence,87,22,3.32,Good,7
ST046321,20,Male,Sophomore,Information Technology,88,29,3.41,Good,9
ST046322,20,Male,Senior,Data Science,84,10,2.98,Average,9
ST046323,20,Male,Junior,Data Science,90,20,3.31,Good,7
ST046324,26,Female,Senior,Data Science,77,24,3.03,Average,6
ST046325,22,Female,Junior,Artificial Intelligence,88,12,3.05,Average,7
ST046326,22,Male,Sophomore,Computer Science,79,23,3.03,Average,6
ST046327,19,Female,Sophomore,Computer Science,92,32,3.59,Good,7
ST046328,20,Male,Junior,Software Engineering,87,23,3.11,Average,8
ST046329,18,Female,Sophomore,Computer Science,72,19,2.96,Average,7
ST046330,23,Male,Freshman,Data Science,81,28,3.29,Good,6
ST046331,20,Male,Senior,Software Engineering,91,31,3.6,Good,9
ST046332,20,Male,Sophomore,Software Engineering,87,20,3.27,Good,8
ST046333,19,Female,Freshman,Artificial Intelligence,92,22,3.21,Good,9
ST046334,23,Female,Freshman,Cybersecurity,78,18,3.05,Average,7
ST046335,19,Male,Junior,Information Technology,75,12,2.61,Average,5
ST046336,20,Male,Sophomore,Computer Science,80,14,2.83,Average,6
ST046337,20,Male,Senior,Computer Science,61,24,2.56,Poor,6
ST046338,21,Male,Senior,Software Engineering,76,20,2.92,Average,8
ST046339,21,Other,Junior,Software Engineering,79,9,2.88,Average,7
ST046340,22,Male,Freshman,Artificial Intelligence,93,13,2.98,Average,8
ST046341,19,Male,Sophomore,Cybersecurity,80,11,2.78,Average,7
ST046342,21,Female,Sophomore,Computer Science,60,23,2.63,Average,7
ST046343,23,Female,Senior,Computer Science,87,18,3.24,Good,10
ST046344,19,Female,Senior,Data Science,55,20,2.56,Poor,7
ST046345,19,Male,Junior,Cybersecurity,88,22,3.43,Good,7
ST046346,21,Female,Sophomore,Artificial Intelligence,77,26,3.15,Average,8
ST046347,22,Other,Sophomore,Artificial Intelligence,91,28,3.4,Good,8
ST046348,20,Female,Freshman,Computer Science,69,22,2.86,Average,5
ST046349,22,Female,Freshman,Electrical Engineering,85,21,2.94,Average,5
ST046350,26,Male,Senior,Information Technology,80,18,3.1,Average,7
ST046351,22,Male,Freshman,Electrical Engineering,77,21,3.3,Good,5
ST046352,21,Female,Senior,Artificial Intelligence,65,33,2.96,Average,9
ST046353,22,Female,Junior,Information Technology,70,34,3.22,Good,7
ST046354,19,Female,Junior,Software Engineering,86,20,3.05,Average,7
ST046355,22,Male,Senior,Information Technology,82,6,2.78,Average,4
ST046356,21,Male,Junior,Artificial Intelligence,95,27,3.55,Good,9
ST046357,20,Male,Senior,Computer Science,76,19,3.09,Average,8
ST046358,23,Male,Sophomore,Software Engineering,75,19,2.8,Average,9
ST046359,20,Male,Senior,Computer Science,88,22,3.24,Good,8
ST046360,21,Female,Sophomore,Artificial Intelligence,86,20,2.91,Average,8
ST046361,26,Female,Sophomore,Artificial Intelligence,83,26,3.27,Good,8
ST046362,20,Female,Freshman,Artificial Intelligence,78,6,2.48,Poor,7
ST046363,22,Female,Sophomore,Computer Science,95,22,3.47,Good,10
ST046364,22,Female,Junior,Artificial Intelligence,84,11,2.58,Poor,7
ST046365,20,Male,Sophomore,Electrical Engineering,82,28,3.29,Good,5
ST046366,23,Male,Senior,Cybersecurity,85,27,3.46,Good,8
ST046367,19,Other,Junior,Software Engineering,74,28,3.43,Good,9
ST046368,19,Male,Junior,Software Engineering,95,20,3.38,Good,8
ST046369,18,Female,Senior,Cybersecurity,82,18,3.06,Average,6
ST046370,21,Female,Freshman,Computer Science,77,15,2.93,Average,7
ST046371,18,Male,Junior,Computer Science,83,29,3.48,Good,7
ST046372,18,Male,Freshman,Electrical Engineering,86,19,2.99,Average,8
ST046373,20,Male,Junior,Cybersecurity,78,15,2.91,Average,7
ST046374,18,Female,Senior,Artificial Intelligence,97,25,3.58,Good,9
ST046375,22,Male,Freshman,Cybersecurity,82,10,2.92,Average,6
ST046376,23,Female,Senior,Data Science,84,33,3.27,Good,8
ST046377,21,Male,Senior,Computer Science,80,26,3.16,Average,7
ST046378,20,Female,Junior,Software Engineering,76,22,3.14,Average,8
ST046379,19,Male,Sophomore,Artificial Intelligence,70,21,3.03,Average,9
ST046380,20,Female,Senior,Business Analytics,97,31,3.69,Good,6
ST046381,20,Male,Senior,Computer Science,70,21,3.09,Average,7
ST046382,20,Female,Sophomore,Artificial Intelligence,94,17,3.27,Good,9
ST046383,20,Male,Senior,Business Analytics,81,28,3.13,Average,5
ST046384,22,Male,Junior,Computer Science,66,27,2.87,Average,6
ST046385,21,Female,Junior,Artificial Intelligence,67,19,2.7,Average,7
ST046386,23,Male,Sophomore,Computer Science,74,14,2.73,Average,8
ST046387,22,Male,Junior,Cybersecurity,84,18,3.04,Average,7
ST046388,18,Female,Sophomore,Information Technology,96,15,3.27,Good,7
ST046389,24,Female,Sophomore,Artificial Intelligence,72,18,2.91,Average,7
ST046390,25,Female,Freshman,Data Science,89,25,3.53,Good,8
ST046391,21,Female,Freshman,Computer Science,100,22,3.64,Good,8
ST046392,25,Female,Junior,Artificial Intelligence,79,32,3.04,Average,7
ST046393,20,Female,Sophomore,Computer Science,64,19,2.84,Average,8
ST046394,20,Female,Junior,Software Engineering,96,20,3.41,Good,8
ST046395,20,Female,Senior,Software Engineering,85,37,3.37,Good,9
ST046396,23,Female,Junior,Software Engineering,76,17,2.91,Average,7
ST046397,23,Male,Freshman,Artificial Intelligence,70,20,2.95,Average,7
ST046398,21,Female,Senior,Software Engineering,67,17,2.66,Average,6
ST046399,22,Female,Senior,Software Engineering,66,26,2.8,Average,6
ST046400,22,Female,Senior,Data Science,72,24,2.9,Average,6
ST046401,20,Male,Freshman,Computer Science,83,26,3.18,Average,8
ST046402,19,Male,Sophomore,Software Engineering,100,19,3.51,Good,10
ST046403,20,Female,Freshman,Computer Science,100,28,3.68,Good,9
ST046404,20,Female,Senior,Artificial Intelligence,95,27,3.57,Good,9
ST046405,19,Male,Senior,Software Engineering,93,28,3.73,Excellent,9
ST046406,23,Male,Senior,Information Technology,84,39,3.62,Good,8
ST046407,23,Male,Senior,Artificial Intelligence,81,21,2.88,Average,7
ST046408,29,Female,Sophomore,Data Science,86,19,3.01,Average,7
ST046409,21,Female,Freshman,Software Engineering,85,18,2.92,Average,8
ST046410,22,Male,Freshman,Computer Science,71,33,3.31,Good,7
ST046411,20,Other,Senior,Computer Science,80,18,3.0,Average,6
ST046412,20,Male,Senior,Cybersecurity,76,22,3.2,Good,10
ST046413,22,Male,Junior,Artificial Intelligence,96,11,3.06,Average,9
ST046414,22,Male,Senior,Software Engineering,78,20,3.09,Average,7
ST046415,22,Male,Sophomore,Computer Science,84,12,3.03,Average,6
ST046416,19,Female,Senior,Electrical Engineering,85,33,3.14,Average,5
ST046417,23,Female,Sophomore,Software Engineering,82,20,3.08,Average,8
ST046418,19,Female,Freshman,Information Technology,84,19,3.13,Average,7
ST046419,18,Female,Sophomore,Business Analytics,89,30,3.66,Good,6
ST046420,20,Male,Freshman,Software Engineering,93,22,3.17,Average,9
ST046421,20,Male,Senior,Artificial Intelligence,56,21,2.78,Average,8
ST046422,21,Female,Senior,Artificial Intelligence,78,25,3.09,Average,7
ST046423,21,Male,Junior,Computer Science,83,27,3.37,Good,9
ST046424,24,Male,Sophomore,Computer Science,78,16,2.6,Average,8
ST046425,23,Female,Senior,Computer Science,94,17,3.56,Good,8
ST046426,23,Male,Sophomore,Data Science,70,9,2.69,Average,5
ST046427,20,Male,Freshman,Business Analytics,74,32,3.35,Good,6
ST046428,22,Female,Freshman,Software Engineering,90,17,2.98,Average,7
ST046429,26,Female,Freshman,Business Analytics,94,28,3.35,Good,7
ST046430,19,Female,Sophomore,Information Technology,81,25,3.29,Good,8
ST046431,19,Female,Sophomore,Computer Science,94,13,3.28,Good,9
ST046432,23,Male,Sophomore,Software Engineering,100,29,3.61,Good,9
ST046433,20,Female,Freshman,Software Engineering,83,26,3.05,Average,9
ST046434,21,Male,Senior,Software Engineering,91,20,3.11,Average,10
ST046435,19,Male,Sophomore,Computer Science,95,24,3.21,Good,8
ST046436,20,Female,Senior,Information Technology,98,30,3.7,Excellent,7
ST046437,21,Female,Freshman,Computer Science,87,35,3.4,Good,8
ST046438,23,Male,Junior,Business Analytics,97,26,3.6,Good,8
ST046439,21,Male,Senior,Software Engineering,88,13,3.23,Good,9
ST046440,22,Female,Senior,Computer Science,78,30,3.19,Average,8
ST046441,19,Female,Freshman,Data Science,70,15,2.78,Average,5
ST046442,18,Male,Junior,Computer Science,82,27,3.39,Good,9
ST046443,22,Male,Junior,Data Science,78,25,2.95,Average,7
ST046444,20,Male,Senior,Computer Science,93,11,3.02,Average,6
ST046445,22,Female,Sophomore,Artificial Intelligence,68,34,3.23,Good,9
ST046446,22,Female,Junior,Computer Science,64,14,2.77,Average,8
ST046447,21,Female,Senior,Data Science,79,20,3.12,Average,9
ST046448,19,Male,Freshman,Cybersecurity,68,14,2.82,Average,8
ST046449,21,Female,Junior,Computer Science,86,19,3.38,Good,7
ST046450,22,Female,Sophomore,Computer Science,76,18,2.9,Average,7
ST046451,21,Female,Senior,Artificial Intelligence,81,22,3.25,Good,9
ST046452,20,Female,Freshman,Software Engineering,76,8,2.86,Average,7
ST046453,22,Male,Senior,Computer Science,83,12,2.92,Average,7
ST046454,20,Male,Junior,Computer Science,69,31,2.96,Average,7
ST046455,18,Female,Sophomore,Computer Science,91,33,3.47,Good,8
ST046456,20,Male,Sophomore,Software Engineering,98,21,3.61,Good,9
ST046457,21,Female,Sophomore,Cybersecurity,54,27,2.38,Poor,5
ST046458,20,Male,Sophomore,Data Science,87,19,3.18,Average,7
ST046459,22,Male,Freshman,Artificial Intelligence,75,20,2.81,Average,8
ST046460,22,Female,Senior,Software Engineering,93,33,3.8,Excellent,10
ST046461,20,Male,Junior,Cybersecurity,77,25,2.89,Average,6
ST046462,20,Female,Freshman,Artificial Intelligence,91,19,3.12,Average,8
ST046463,18,Male,Junior,Computer Science,95,20,3.5,Good,10
ST046464,20,Male,Junior,Software Engineering,92,38,3.62,Good,8
ST046465,18,Female,Freshman,Computer Science,80,14,2.72,Average,7
ST046466,21,Female,Senior,Business Analytics,91,18,2.93,Average,7
ST046467,27,Female,Sophomore,Business Analytics,93,31,3.56,Good,5
ST046468,23,Female,Senior,Cybersecurity,76,31,3.28,Good,6
ST046469,23,Male,Junior,Software Engineering,96,17,3.54,Good,10
ST046470,23,Male,Senior,Computer Science,98,16,3.45,Good,8
ST046471,20,Female,Sophomore,Information Technology,84,28,3.38,Good,6
ST046472,22,Female,Senior,Information Technology,74,27,3.03,Average,7
ST046473,22,Male,Junior,Computer Science,77,28,2.94,Average,8
ST046474,24,Female,Junior,Electrical Engineering,82,10,2.9,Average,6
ST046475,20,Female,Sophomore,Information Technology,81,20,3.16,Average,6
ST046476,23,Female,Sophomore,Business Analytics,68,25,3.08,Average,3
ST046477,20,Male,Junior,Artificial Intelligence,78,17,3.01,Average,8
ST046478,18,Male,Senior,Business Analytics,82,12,2.79,Average,5
ST046479,22,Female,Junior,Data Science,91,15,3.24,Good,9
ST046480,21,Male,Sophomore,Business Analytics,84,23,3.38,Good,7
ST046481,19,Male,Senior,Information Technology,92,22,3.28,Good,9
ST046482,20,Female,Senior,Software Engineering,92,17,3.07,Average,7
ST046483,22,Other,Freshman,Software Engineering,95,25,3.42,Good,9
ST046484,18,Male,Junior,Computer Science,67,8,2.17,Poor,4
ST046485,20,Male,Freshman,Cybersecurity,71,17,2.7,Average,8
ST046486,22,Female,Junior,Information Technology,84,13,2.69,Average,7
ST046487,23,Male,Sophomore,Computer Science,67,17,2.74,Average,7
ST046488,23,Male,Junior,Software Engineering,74,21,3.07,Average,7
ST046489,21,Female,Senior,Data Science,77,20,2.7,Average,7
ST046490,20,Male,Junior,Computer Science,92,21,3.16,Average,7
ST046491,22,Female,Senior,Computer Science,76,25,2.61,Average,6
ST046492,29,Male,Sophomore,Business Analytics,84,30,3.2,Good,5
ST046493,23,Female,Freshman,Computer Science,70,29,3.15,Average,6
ST046494,22,Female,Junior,Computer Science,87,25,3.34,Good,7
ST046495,25,Male,Junior,Computer Science,97,19,3.44,Good,8
ST046496,21,Male,Sophomore,Data Science,68,17,2.86,Average,7
ST046497,20,Male,Senior,Cybersecurity,88,16,2.89,Average,7
ST046498,19,Female,Freshman,Computer Science,78,30,2.97,Average,7
ST046499,22,Female,Junior,Data Science,99,19,3.49,Good,7
ST046500,21,Female,Freshman,Computer Science,99,16,3.24,Good,7
ST046501,21,Male,Freshman,Information Technology,87,26,3.5,Good,8
ST046502,23,Female,Junior,Software Engineering,73,25,2.77,Average,9
ST046503,23,Female,Junior,Information Technology,92,30,3.62,Good,8
ST046504,22,Female,Sophomore,Data Science,72,17,2.82,Average,6
ST046505,19,Male,Sophomore,Data Science,86,14,3.29,Good,7
ST046506,21,Male,Freshman,Computer Science,70,25,3.0,Average,8
ST046507,22,Male,Freshman,Computer Science,79,33,3.25,Good,7
ST046508,25,Female,Sophomore,Electrical Engineering,87,16,3.15,Average,5
ST046509,27,Female,Freshman,Computer Science,93,24,3.41,Good,8
ST046510,23,Male,Sophomore,Computer Science,95,23,3.36,Good,9
ST046511,20,Female,Junior,Data Science,91,20,3.07,Average,5
ST046512,23,Male,Junior,Software Engineering,85,18,3.06,Average,8
ST046513,20,Female,Junior,Information Technology,77,31,3.41,Good,9
ST046514,22,Male,Sophomore,Artificial Intelligence,89,27,3.35,Good,9
ST046515,21,Other,Sophomore,Cybersecurity,81,21,3.15,Average,8
ST046516,21,Male,Sophomore,Data Science,80,28,3.2,Good,8
ST046517,19,Male,Freshman,Data Science,95,13,3.06,Average,7
ST046518,22,Female,Senior,Business Analytics,73,40,3.33,Good,6
ST046519,23,Female,Sophomore,Software Engineering,94,16,3.06,Average,10
ST046520,19,Male,Senior,Cybersecurity,82,13,2.82,Average,6
ST046521,22,Female,Senior,Software Engineering,86,28,3.18,Average,10
ST046522,22,Female,Sophomore,Software Engineering,94,28,3.85,Excellent,10
ST046523,26,Male,Senior,Computer Science,89,17,3.04,Average,6
ST046524,20,Female,Junior,Artificial Intelligence,95,23,3.55,Good,9
ST046525,20,Male,Freshman,Software Engineering,84,36,3.21,Good,8
ST046526,21,Male,Sophomore,Business Analytics,81,28,3.39,Good,6
ST046527,18,Male,Sophomore,Computer Science,82,15,2.81,Average,6
ST046528,22,Male,Freshman,Computer Science,70,27,3.22,Good,6
ST046529,26,Male,Senior,Business Analytics,74,15,2.67,Average,4
ST046530,22,Female,Senior,Computer Science,95,22,3.21,Good,7
ST046531,21,Female,Senior,Software Engineering,60,26,2.74,Average,7
ST046532,18,Female,Freshman,Artificial Intelligence,75,25,2.93,Average,10
ST046533,24,Female,Sophomore,Computer Science,58,10,2.32,Poor,6
ST046534,21,Female,Senior,Software Engineering,79,16,3.02,Average,9
ST046535,20,Female,Sophomore,Computer Science,79,11,2.86,Average,7
ST046536,22,Male,Sophomore,Artificial Intelligence,85,20,3.14,Average,9
ST046537,19,Male,Sophomore,Data Science,88,33,3.68,Good,9
ST046538,20,Female,Freshman,Data Science,97,31,3.65,Good,9
ST046539,21,Female,Junior,Information Technology,88,36,3.6,Good,7
ST046540,22,Male,Sophomore,Artificial Intelligence,100,14,3.25,Good,9
ST046541,27,Male,Senior,Software Engineering,73,31,3.06,Average,8
ST046542,19,Female,Junior,Artificial Intelligence,87,20,2.99,Average,8
ST046543,18,Female,Junior,Business Analytics,78,26,3.21,Good,5
ST046544,19,Female,Sophomore,Artificial Intelligence,77,26,3.31,Good,9
ST046545,25,Male,Sophomore,Data Science,100,29,3.52,Good,9
ST046546,25,Male,Sophomore,Software Engineering,79,17,2.85,Average,7
ST046547,21,Male,Sophomore,Data Science,77,15,3.08,Average,8
ST046548,19,Male,Sophomore,Software Engineering,82,21,3.01,Average,6
ST046549,19,Female,Senior,Computer Science,78,37,3.19,Average,8
ST046550,22,Female,Freshman,Computer Science,68,17,2.68,Average,7
ST046551,19,Male,Junior,Cybersecurity,89,32,3.29,Good,8
ST046552,24,Female,Sophomore,Computer Science,76,14,3.15,Average,9
ST046553,19,Female,Freshman,Data Science,75,21,3.0,Average,8
ST046554,22,Male,Sophomore,Computer Science,65,24,2.77,Average,7
ST046555,21,Male,Junior,Information Technology,54,23,2.39,Poor,5
ST046556,26,Female,Senior,Computer Science,98,34,3.65,Good,9
ST046557,22,Male,Junior,Computer Science,74,29,2.64,Average,5
ST046558,20,Other,Sophomore,Cybersecurity,86,17,3.25,Good,8
ST046559,19,Female,Senior,Artificial Intelligence,74,25,3.02,Average,8
ST046560,24,Male,Freshman,Data Science,74,14,3.04,Average,7
ST046561,20,Male,Sophomore,Artificial Intelligence,85,21,3.01,Average,8
ST046562,22,Female,Freshman,Software Engineering,83,23,3.2,Good,9
ST046563,19,Female,Freshman,Electrical Engineering,64,28,2.94,Average,5
ST046564,21,Male,Freshman,Software Engineering,93,28,3.47,Good,10
ST046565,27,Female,Junior,Computer Science,77,27,3.12,Average,6
ST046566,19,Female,Sophomore,Computer Science,78,17,2.98,Average,7
